v8-version,8,4,371,23,-node.88,0
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x7ff802465d90,0x7ff8024d7046,23150592
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x7ffb0ae440a0,0x7ffb0b0cab60,23150592
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x7ff80a0ba2a0,0x7ff80a0cd89f,23150592
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x7ff80a0adff5,0x7ff80a0b4a72,23150592
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x7ff80e2ff980,0x7ff80e353800,23150592
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x7ff80d02cac0,0x7ff80d073c41,23150592
shared-library,/usr/lib/libutil.dylib,0x7ff80e37a5b0,0x7ff80e37c966,23150592
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x7ffb09fd2300,0x7ffb0a08453c,23150592
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x7ff8049ae1c0,0x7ff8049de1da,23150592
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x7ff80a109b1b,0x7ff80a10b78e,23150592
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x7ffa211aa81a,0x7ffa211b3516,23150592
shared-library,/usr/lib/libmis.dylib,0x7ff9062cd660,0x7ff9062da19e,23150592
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x7ff914902270,0x7ff914904682,23150592
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x7ffa0ea9a842,0x7ffa0ea9ba86,23150592
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x7ff808d7e3d0,0x7ff808d9ecd0,23150592
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x7ff80ddb3390,0x7ff80ddd1fc9,23150592
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x7ff8032052b0,0x7ff803331618,23150592
shared-library,/usr/lib/libxslt.1.dylib,0x7ff80e37df90,0x7ff80e39e334,23150592
shared-library,/usr/lib/libcmph.dylib,0x7ff80dcb089c,0x7ff80dcbecde,23150592
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x7ff80cdefa30,0x7ff80cdfe1c0,23150592
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x7ff80c4d5840,0x7ff80c4d90a4,23150592
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x7ff80241c380,0x7ff80245b51a,23150592
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x7ff80d0b9fc4,0x7ff80d0d2b33,23150592
shared-library,/usr/lib/libTLE.dylib,0x7ffb1e3437a0,0x7ffb1e348b18,23150592
tick,0x7ff801a10098,3902,0,0x0,6
tick,0x7ff801674448,5205,0,0x0,6
profiler,begin,1000
tick,0x100c49051,7026,0,0x0,6
tick,0x100ca31f9,7728,0,0x0,6
tick,0x10044ff00,9276,0,0x0,6
tick,0x1003c55d0,10369,0,0x0,6
tick,0x100779f30,11660,0,0x0,6
tick,0x10061e0a0,12877,0,0x0,6
tick,0x100772150,13927,0,0x0,6
tick,0x10077aafa,15188,0,0x0,6
tick,0x1005c9530,16632,0,0x0,6
code-creation,Builtin,3,17038,0x100a1f1c0,1632,RecordWrite
code-creation,Builtin,3,17060,0x100a1f840,424,EphemeronKeyBarrier
code-creation,Builtin,3,17068,0x100a1fa00,44,AdaptorWithBuiltinExitFrame
code-creation,Builtin,3,17078,0x100a1fa40,291,ArgumentsAdaptorTrampoline
code-creation,Builtin,3,17091,0x100a1fb80,207,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,3,17101,0x100a1fc60,260,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,3,17112,0x100a1fd80,289,CallFunction_ReceiverIsAny
code-creation,Builtin,3,17121,0x100a1fec0,127,CallBoundFunction
code-creation,Builtin,3,17129,0x100a1ff40,109,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,3,17139,0x100a1ffc0,109,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,3,17148,0x100a20040,109,Call_ReceiverIsAny
code-creation,Builtin,3,17156,0x100a200c0,866,CallProxy
code-creation,Builtin,3,17163,0x100a20440,75,CallVarargs
code-creation,Builtin,3,17171,0x100a204a0,1056,CallWithSpread
code-creation,Builtin,3,17179,0x100a208e0,926,CallWithArrayLike
code-creation,Builtin,3,17187,0x100a20c80,100,CallForwardVarargs
code-creation,Builtin,3,17195,0x100a20d00,100,CallFunctionForwardVarargs
code-creation,Builtin,3,17204,0x100a20d80,157,CallFunctionTemplate_CheckAccess
code-creation,Builtin,3,17213,0x100a20e20,245,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,3,17224,0x100a20f20,350,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,3,17236,0x100a21080,26,ConstructFunction
code-creation,Builtin,3,17243,0x100a210a0,127,ConstructBoundFunction
code-creation,Builtin,3,17252,0x100a21120,28,ConstructedNonConstructable
code-creation,Builtin,3,17261,0x100a21140,90,Construct
code-creation,Builtin,3,17268,0x100a211a0,75,ConstructVarargs
code-creation,Builtin,3,17276,0x100a21200,1084,ConstructWithSpread
code-creation,Builtin,3,17284,0x100a21640,1000,ConstructWithArrayLike
code-creation,Builtin,3,17292,0x100a21a40,139,ConstructForwardVarargs
